"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","339","TC-05-072 @critical negative qty rejected","firefox","Thu May 28 14:55:52 UTC 2026","passed","Thu May 28 14:55:53 UTC 2026","ShoppingCartOperationsService","05-shopping-cart/cart.spec.js","",""
"","20256","TC-06-081 @blocker checkout reaches success page","chromium","Thu May 28 14:56:09 UTC 2026","passed","Thu May 28 14:56:29 UTC 2026","CheckoutFormService","06-checkout-form/checkout.spec.js","",""
"","1357","TC-04-057 @major aria-expanded updates on dropdown","firefox","Thu May 28 14:55:39 UTC 2026","passed","Thu May 28 14:55:40 UTC 2026","ShadowWidgetsService","04-shadow-widgets/shadow.spec.js","",""
"","2","TC-06-088 @critical max-length truncation","chromium","Thu May 28 14:57:36 UTC 2026","skipped","Thu May 28 14:57:36 UTC 2026","CheckoutFormService","06-checkout-form/checkout.spec.js","",""
"","207","TC-01-005 @critical duplicate username rejected","chromium","Thu May 28 14:51:06 UTC 2026","passed","Thu May 28 14:51:06 UTC 2026","ProfileSessionService","01-profile-session/profile-session.spec.js","",""
"","9445","TC-01-006 @critical password length > 255 rejected","chromium","Thu May 28 14:51:06 UTC 2026","passed","Thu May 28 14:51:16 UTC 2026","ProfileSessionService","01-profile-session/profile-session.spec.js","",""
"","210","TC-05-065 @critical decrement quantity minimizes subtotal","chromium","Thu May 28 14:56:01 UTC 2026","passed","Thu May 28 14:56:01 UTC 2026","ShoppingCartOperationsService","05-shopping-cart/cart.spec.js","",""
"","2","TC-06-090 @critical whitespace-only inputs invalid","chromium","Thu May 28 14:57:36 UTC 2026","skipped","Thu May 28 14:57:36 UTC 2026","CheckoutFormService","06-checkout-form/checkout.spec.js","",""
"","22420","TC-06-084 @critical thank-you cancel text is visible","webkit","Thu May 28 14:57:36 UTC 2026","passed","Thu May 28 14:57:58 UTC 2026","CheckoutFormService","06-checkout-form/checkout.spec.js","",""
"","9778","TC-01-008 @critical XSS payload sanitized","webkit","Thu May 28 14:51:47 UTC 2026","passed","Thu May 28 14:51:57 UTC 2026","ProfileSessionService","01-profile-session/profile-session.spec.js","",""
"","2","TC-07-106 @major print layout spacing clean","firefox","Thu May 28 14:58:53 UTC 2026","skipped","Thu May 28 14:58:53 UTC 2026","FulfillmentInvoiceService","07-fulfillment-invoice/invoice.spec.js","",""
"","2","TC-08-119 @major orientation switch reflows menu","webkit","Thu May 28 15:00:25 UTC 2026","skipped","Thu May 28 15:00:25 UTC 2026","ResponsiveNavigationService","08-responsive-navigation/navigation.spec.js","",""
"","1129","TC-03-043 @major config card mirrors selection","webkit","Thu May 28 14:55:49 UTC 2026","passed","Thu May 28 14:55:50 UTC 2026","ProductConfigurationService [SVG]","03-product-configuration/product-svg.spec.js","",""
"","17231","TC-01-007 @critical SQLi pattern sanitized","chromium","Thu May 28 14:51:16 UTC 2026","passed","Thu May 28 14:51:33 UTC 2026","ProfileSessionService","01-profile-session/profile-session.spec.js","",""
"","1550","TC-03-034 @critical color swatch click activates SVG path","firefox","Thu May 28 14:55:09 UTC 2026","passed","Thu May 28 14:55:11 UTC 2026","ProductConfigurationService [SVG]","03-product-configuration/product-svg.spec.js","",""
"","2","TC-08-126 @major keyboard tab order logical","firefox","Thu May 28 14:59:53 UTC 2026","skipped","Thu May 28 14:59:53 UTC 2026","ResponsiveNavigationService","08-responsive-navigation/navigation.spec.js","",""
"","1825","TC-03-iframe @critical handles cross-domain secure elements","firefox","Thu May 28 14:55:06 UTC 2026","passed","Thu May 28 14:55:08 UTC 2026","Advanced Security Boundaries & Frames","03-product-configuration/iframe-shadow.spec.js","",""
"","8830","TC-02-023 @critical lazy-load triggers on scroll","chromium","Thu May 28 14:53:53 UTC 2026","passed","Thu May 28 14:54:02 UTC 2026","DepartmentCatalogService","02-department-catalog/catalog.spec.js","",""
"","8461","TC-02-021 @critical pagination respects item limits","chromium","Thu May 28 14:53:36 UTC 2026","passed","Thu May 28 14:53:44 UTC 2026","DepartmentCatalogService","02-department-catalog/catalog.spec.js","",""
"","1427","TC-05-076 @critical modified variations preserve unique attributes in distinct rows","firefox","Thu May 28 14:55:54 UTC 2026","passed","Thu May 28 14:55:56 UTC 2026","","05-shopping-cart/cart.spec.js","",""
"","739","TC-03-038 @major viewBox scales without skew","chromium","Thu May 28 14:55:21 UTC 2026","passed","Thu May 28 14:55:22 UTC 2026","ProductConfigurationService [SVG]","03-product-configuration/product-svg.spec.js","",""
"","8742","TC-08-116 @critical side drawer opens on tablet","webkit","Thu May 28 14:59:57 UTC 2026","passed","Thu May 28 15:00:05 UTC 2026","ResponsiveNavigationService","08-responsive-navigation/navigation.spec.js","",""
"","21176","TC-07-098 @critical cart is empty after purchase","firefox","Thu May 28 14:58:12 UTC 2026","passed","Thu May 28 14:58:33 UTC 2026","FulfillmentInvoiceService","07-fulfillment-invoice/invoice.spec.js","",""
"","8169","TC-02-029 @major breadcrumb reflects hierarchy","firefox","Thu May 28 14:54:33 UTC 2026","passed","Thu May 28 14:54:42 UTC 2026","DepartmentCatalogService","02-department-catalog/catalog.spec.js","",""
"","1465","TC-04-061 @major close removes shadow overlay","webkit","Thu May 28 14:56:13 UTC 2026","passed","Thu May 28 14:56:14 UTC 2026","ShadowWidgetsService","04-shadow-widgets/shadow.spec.js","",""
"","2993","TC-01-011 @major session persists across reload","webkit","Thu May 28 14:52:16 UTC 2026","passed","Thu May 28 14:52:19 UTC 2026","ProfileSessionService","01-profile-session/profile-session.spec.js","",""
"","1087","TC-03-038 @major viewBox scales without skew","webkit","Thu May 28 14:55:42 UTC 2026","passed","Thu May 28 14:55:43 UTC 2026","ProductConfigurationService [SVG]","03-product-configuration/product-svg.spec.js","",""
"","2218","TC-03-042 @major rapid clicking does not block UI","firefox","Thu May 28 14:55:20 UTC 2026","passed","Thu May 28 14:55:22 UTC 2026","ProductConfigurationService [SVG]","03-product-configuration/product-svg.spec.js","",""
"","1","TC-07-106 @major print layout spacing clean","webkit","Thu May 28 14:59:21 UTC 2026","skipped","Thu May 28 14:59:21 UTC 2026","FulfillmentInvoiceService","07-fulfillment-invoice/invoice.spec.js","",""
"","1514","TC-03-045 @major hi-res asset request fires on zoom","firefox","Thu May 28 14:55:24 UTC 2026","passed","Thu May 28 14:55:25 UTC 2026","ProductConfigurationService [SVG]","03-product-configuration/product-svg.spec.js","",""
"","3","TC-06-093 @major autofill doesn't misalign layout","webkit","Thu May 28 14:57:58 UTC 2026","skipped","Thu May 28 14:57:58 UTC 2026","CheckoutFormService","06-checkout-form/checkout.spec.js","",""
"","602","TC-05-068 @critical checkout transitions to checkout page context","chromium","Thu May 28 14:56:02 UTC 2026","passed","Thu May 28 14:56:02 UTC 2026","ShoppingCartOperationsService","05-shopping-cart/cart.spec.js","",""
"","1126","TC-04-050 @critical shadow styles isolated from page","webkit","Thu May 28 14:55:58 UTC 2026","passed","Thu May 28 14:55:59 UTC 2026","ShadowWidgetsService","04-shadow-widgets/shadow.spec.js","",""
"","190","TC-05-067 @critical custom quantity text field entry","chromium","Thu May 28 14:56:01 UTC 2026","passed","Thu May 28 14:56:02 UTC 2026","ShoppingCartOperationsService","05-shopping-cart/cart.spec.js","",""
"","298","TC-05-069 @critical OOS items blocked","firefox","Thu May 28 14:55:51 UTC 2026","passed","Thu May 28 14:55:51 UTC 2026","ShoppingCartOperationsService","05-shopping-cart/cart.spec.js","",""
"","1295","TC-04-059 @major shadow layout reacts to resize","firefox","Thu May 28 14:55:42 UTC 2026","passed","Thu May 28 14:55:43 UTC 2026","ShadowWidgetsService","04-shadow-widgets/shadow.spec.js","",""
"","1105","TC-03-046 @major accessory checkmark on selection","firefox","Thu May 28 14:55:25 UTC 2026","passed","Thu May 28 14:55:27 UTC 2026","ProductConfigurationService [SVG]","03-product-configuration/product-svg.spec.js","",""
"","1131","TC-05-078 @major empty cart landing pages render helpful copy and store link","webkit","Thu May 28 14:56:27 UTC 2026","passed","Thu May 28 14:56:28 UTC 2026","","05-shopping-cart/cart.spec.js","",""
"","2","TC-08-123 @major dark mode toggle works","chromium","Thu May 28 14:59:54 UTC 2026","skipped","Thu May 28 14:59:54 UTC 2026","ResponsiveNavigationService","08-responsive-navigation/navigation.spec.js","",""
"","177","TC-05-073 @critical cart syncs across tabs","chromium","Thu May 28 14:56:03 UTC 2026","passed","Thu May 28 14:56:04 UTC 2026","ShoppingCartOperationsService","05-shopping-cart/cart.spec.js","",""
"","1129","TC-03-044 @major preferences persist across tabs","webkit","Thu May 28 14:55:50 UTC 2026","passed","Thu May 28 14:55:51 UTC 2026","ProductConfigurationService [SVG]","03-product-configuration/product-svg.spec.js","",""
"","18851","TC-08-111-113 @blocker header nav routes work across browsers","webkit","Thu May 28 14:59:21 UTC 2026","passed","Thu May 28 14:59:40 UTC 2026","ResponsiveNavigationService","08-responsive-navigation/navigation.spec.js","",""
"","4","TC-06-087 @critical past year rejected","webkit","Thu May 28 14:57:58 UTC 2026","skipped","Thu May 28 14:57:58 UTC 2026","CheckoutFormService","06-checkout-form/checkout.spec.js","",""
"","1","TC-08-126 @major keyboard tab order logical","chromium","Thu May 28 14:59:54 UTC 2026","skipped","Thu May 28 14:59:54 UTC 2026","ResponsiveNavigationService","08-responsive-navigation/navigation.spec.js","",""
"","1128","TC-03-038 @major viewBox scales without skew","firefox","Thu May 28 14:55:14 UTC 2026","passed","Thu May 28 14:55:16 UTC 2026","ProductConfigurationService [SVG]","03-product-configuration/product-svg.spec.js","",""
"","8181","TC-08-114 @critical hamburger appears on mobile breakpoint","chromium","Thu May 28 14:59:13 UTC 2026","passed","Thu May 28 14:59:21 UTC 2026","ResponsiveNavigationService","08-responsive-navigation/navigation.spec.js","",""
"","9782","TC-01-010 @critical special chars accepted in profile fields","firefox","Thu May 28 14:51:41 UTC 2026","passed","Thu May 28 14:51:50 UTC 2026","ProfileSessionService","01-profile-session/profile-session.spec.js","",""
"","1567","TC-04-058 @major shadow component transitions perform smoothly","firefox","Thu May 28 14:55:40 UTC 2026","passed","Thu May 28 14:55:42 UTC 2026","ShadowWidgetsService","04-shadow-widgets/shadow.spec.js","",""
"","1112","TC-03-041 @major tooltip appears on feature hover","webkit","Thu May 28 14:55:46 UTC 2026","passed","Thu May 28 14:55:47 UTC 2026","ProductConfigurationService [SVG]","03-product-configuration/product-svg.spec.js","",""
"","3","TC-06-090 @critical whitespace-only inputs invalid","webkit","Thu May 28 14:57:58 UTC 2026","skipped","Thu May 28 14:57:58 UTC 2026","CheckoutFormService","06-checkout-form/checkout.spec.js","",""
"","588","TC-05-064 @critical increment quantity updates subtotal","chromium","Thu May 28 14:56:00 UTC 2026","passed","Thu May 28 14:56:01 UTC 2026","ShoppingCartOperationsService","05-shopping-cart/cart.spec.js","",""
"","1487","TC-04-062 @major template re-render does not duplicate nodes","webkit","Thu May 28 14:56:14 UTC 2026","passed","Thu May 28 14:56:16 UTC 2026","ShadowWidgetsService","04-shadow-widgets/shadow.spec.js","",""
"","0","TC-06-095 @major escape closes checkout safely","chromium","Thu May 28 14:57:36 UTC 2026","skipped","Thu May 28 14:57:36 UTC 2026","CheckoutFormService","06-checkout-form/checkout.spec.js","",""
"","1165","TC-05-075 @critical cart item counts in header update dynamically","webkit","Thu May 28 14:56:24 UTC 2026","passed","Thu May 28 14:56:25 UTC 2026","","05-shopping-cart/cart.spec.js","",""
"","1","TC-07-108 @major support links reference order id","chromium","Thu May 28 14:58:55 UTC 2026","skipped","Thu May 28 14:58:55 UTC 2026","FulfillmentInvoiceService","07-fulfillment-invoice/invoice.spec.js","",""
"","1085","TC-03-047 @major layout stable with long names","webkit","Thu May 28 14:55:54 UTC 2026","passed","Thu May 28 14:55:55 UTC 2026","ProductConfigurationService [SVG]","03-product-configuration/product-svg.spec.js","",""
"","754","TC-04-048 @blocker pierce open shadow root for promo banner","chromium","Thu May 28 14:55:35 UTC 2026","passed","Thu May 28 14:55:36 UTC 2026","ShadowWidgetsService","04-shadow-widgets/shadow.spec.js","",""
"","1","TC-07-104 @major download invoice link visible","chromium","Thu May 28 14:58:55 UTC 2026","skipped","Thu May 28 14:58:55 UTC 2026","FulfillmentInvoiceService","07-fulfillment-invoice/invoice.spec.js","",""
"","269","TC-05-073 @critical cart syncs across tabs","firefox","Thu May 28 14:55:53 UTC 2026","passed","Thu May 28 14:55:53 UTC 2026","ShoppingCartOperationsService","05-shopping-cart/cart.spec.js","",""
"","1158","TC-05-077 @major cart tables format currency strings correctly","webkit","Thu May 28 14:56:26 UTC 2026","passed","Thu May 28 14:56:27 UTC 2026","","05-shopping-cart/cart.spec.js","",""
"","8806","TC-02-022 @critical card click routes to product detail","webkit","Thu May 28 14:54:03 UTC 2026","passed","Thu May 28 14:54:12 UTC 2026","DepartmentCatalogService","02-department-catalog/catalog.spec.js","",""
"","8226","TC-02-019 @blocker /department/sofas renders grid","chromium","Thu May 28 14:53:19 UTC 2026","passed","Thu May 28 14:53:27 UTC 2026","DepartmentCatalogService","02-department-catalog/catalog.spec.js","",""
"","1086","TC-03-043 @major config card mirrors selection","firefox","Thu May 28 14:55:22 UTC 2026","passed","Thu May 28 14:55:23 UTC 2026","ProductConfigurationService [SVG]","03-product-configuration/product-svg.spec.js","",""
"","1059","TC-03-036 @critical price updates on toggle","webkit","Thu May 28 14:55:40 UTC 2026","passed","Thu May 28 14:55:41 UTC 2026","ProductConfigurationService [SVG]","03-product-configuration/product-svg.spec.js","",""
"","1","TC-07-100 @critical timestamp within window","chromium","Thu May 28 14:58:55 UTC 2026","skipped","Thu May 28 14:58:55 UTC 2026","FulfillmentInvoiceService","07-fulfillment-invoice/invoice.spec.js","",""
"","2","TC-06-089 @critical symbol injection in name","firefox","Thu May 28 14:57:30 UTC 2026","skipped","Thu May 28 14:57:30 UTC 2026","CheckoutFormService","06-checkout-form/checkout.spec.js","",""
"","1140","TC-05-079 @major long product names clear delete buttons without layout wrapping","webkit","Thu May 28 14:56:28 UTC 2026","passed","Thu May 28 14:56:29 UTC 2026","","05-shopping-cart/cart.spec.js","",""
"","17763","TC-01-016 @major modal close discards unsaved input","firefox","Thu May 28 14:52:36 UTC 2026","passed","Thu May 28 14:52:54 UTC 2026","ProfileSessionService","01-profile-session/profile-session.spec.js","",""
"","1","TC-08-122 @major text scaling avoids overlap","webkit","Thu May 28 15:00:25 UTC 2026","skipped","Thu May 28 15:00:25 UTC 2026","ResponsiveNavigationService","08-responsive-navigation/navigation.spec.js","",""
"","1","TC-08-119 @major orientation switch reflows menu","chromium","Thu May 28 14:59:54 UTC 2026","skipped","Thu May 28 14:59:54 UTC 2026","ResponsiveNavigationService","08-responsive-navigation/navigation.spec.js","",""
"","15958","TC-02-025 @critical cross-department navigation","firefox","Thu May 28 14:54:06 UTC 2026","passed","Thu May 28 14:54:22 UTC 2026","DepartmentCatalogService","02-department-catalog/catalog.spec.js","",""
"","3","TC-07-102 @critical double-click does not duplicate","webkit","Thu May 28 14:59:21 UTC 2026","skipped","Thu May 28 14:59:21 UTC 2026","FulfillmentInvoiceService","07-fulfillment-invoice/invoice.spec.js","",""
"","5","TC-06-085 @critical postal code length boundary","webkit","Thu May 28 14:57:58 UTC 2026","skipped","Thu May 28 14:57:58 UTC 2026","CheckoutFormService","06-checkout-form/checkout.spec.js","",""
"","21840","TC-06-082 @blocker continue shopping returns home","firefox","Thu May 28 14:56:23 UTC 2026","passed","Thu May 28 14:56:45 UTC 2026","CheckoutFormService","06-checkout-form/checkout.spec.js","",""
"","1107","TC-03-037 @critical size chip shows active state","webkit","Thu May 28 14:55:41 UTC 2026","passed","Thu May 28 14:55:42 UTC 2026","ProductConfigurationService [SVG]","03-product-configuration/product-svg.spec.js","",""
"","3","TC-06-086 @critical month range 1-12","firefox","Thu May 28 14:57:30 UTC 2026","skipped","Thu May 28 14:57:30 UTC 2026","CheckoutFormService","06-checkout-form/checkout.spec.js","",""
"","3","TC-07-103 @critical payment tokens unique","webkit","Thu May 28 14:59:21 UTC 2026","skipped","Thu May 28 14:59:21 UTC 2026","FulfillmentInvoiceService","07-fulfillment-invoice/invoice.spec.js","",""
"","9535","TC-02-026 @critical all images return HTTP 200","firefox","Thu May 28 14:54:22 UTC 2026","passed","Thu May 28 14:54:31 UTC 2026","DepartmentCatalogService","02-department-catalog/catalog.spec.js","",""
"","1","TC-08-125 @major language selector switches locale","webkit","Thu May 28 15:00:25 UTC 2026","skipped","Thu May 28 15:00:25 UTC 2026","ResponsiveNavigationService","08-responsive-navigation/navigation.spec.js","",""
"","1","TC-06-092 @major inline error clears as user types","firefox","Thu May 28 14:57:30 UTC 2026","skipped","Thu May 28 14:57:30 UTC 2026","CheckoutFormService","06-checkout-form/checkout.spec.js","",""
"","5294","TC-04-051 @critical click handlers fire inside web components","chromium","Thu May 28 14:55:38 UTC 2026","passed","Thu May 28 14:55:44 UTC 2026","ShadowWidgetsService","04-shadow-widgets/shadow.spec.js","",""
"","0","TC-07-108 @major support links reference order id","webkit","Thu May 28 14:59:21 UTC 2026","skipped","Thu May 28 14:59:21 UTC 2026","FulfillmentInvoiceService","07-fulfillment-invoice/invoice.spec.js","",""
"","1053","TC-04-050 @critical shadow styles isolated from page","firefox","Thu May 28 14:55:30 UTC 2026","passed","Thu May 28 14:55:31 UTC 2026","ShadowWidgetsService","04-shadow-widgets/shadow.spec.js","",""
"","8189","TC-02-029 @major breadcrumb reflects hierarchy","chromium","Thu May 28 14:54:39 UTC 2026","passed","Thu May 28 14:54:48 UTC 2026","DepartmentCatalogService","02-department-catalog/catalog.spec.js","",""
"","1386","TC-03-035 @critical option change updates hero image","firefox","Thu May 28 14:55:11 UTC 2026","passed","Thu May 28 14:55:12 UTC 2026","ProductConfigurationService [SVG]","03-product-configuration/product-svg.spec.js","",""
"","1554","TC-04-050 @critical shadow styles isolated from page","chromium","Thu May 28 14:55:37 UTC 2026","passed","Thu May 28 14:55:38 UTC 2026","ShadowWidgetsService","04-shadow-widgets/shadow.spec.js","",""
"","1403","TC-04-049 @critical mini-cart widget operates inside shadow DOM","firefox","Thu May 28 14:55:29 UTC 2026","passed","Thu May 28 14:55:30 UTC 2026","ShadowWidgetsService","04-shadow-widgets/shadow.spec.js","",""
"","3695","TC-04-058 @major shadow component transitions perform smoothly","chromium","Thu May 28 14:55:52 UTC 2026","passed","Thu May 28 14:55:55 UTC 2026","ShadowWidgetsService","04-shadow-widgets/shadow.spec.js","",""
"","23465","TC-01-012 @major logout wipes auth token","webkit","Thu May 28 14:52:19 UTC 2026","passed","Thu May 28 14:52:43 UTC 2026","ProfileSessionService","01-profile-session/profile-session.spec.js","",""
"","7","TC-08-119 @major orientation switch reflows menu","firefox","Thu May 28 14:59:53 UTC 2026","skipped","Thu May 28 14:59:53 UTC 2026","ResponsiveNavigationService","08-responsive-navigation/navigation.spec.js","",""
"","11842","TC-02-024 @critical back-navigation restores grid","firefox","Thu May 28 14:53:54 UTC 2026","passed","Thu May 28 14:54:06 UTC 2026","DepartmentCatalogService","02-department-catalog/catalog.spec.js","",""
"","9161","TC-02-023 @critical lazy-load triggers on scroll","webkit","Thu May 28 14:54:12 UTC 2026","passed","Thu May 28 14:54:21 UTC 2026","DepartmentCatalogService","02-department-catalog/catalog.spec.js","",""
"","1004","TC-04-059 @major shadow layout reacts to resize","webkit","Thu May 28 14:56:10 UTC 2026","passed","Thu May 28 14:56:11 UTC 2026","ShadowWidgetsService","04-shadow-widgets/shadow.spec.js","",""
"","1","TC-06-092 @major inline error clears as user types","chromium","Thu May 28 14:57:36 UTC 2026","skipped","Thu May 28 14:57:36 UTC 2026","CheckoutFormService","06-checkout-form/checkout.spec.js","",""
"","8526","TC-02-031 @major description text renders without overlap","webkit","Thu May 28 14:55:17 UTC 2026","passed","Thu May 28 14:55:26 UTC 2026","DepartmentCatalogService","02-department-catalog/catalog.spec.js","",""
"","823","TC-03-033 @blocker cart SVG visible in header","chromium","Thu May 28 14:55:16 UTC 2026","passed","Thu May 28 14:55:17 UTC 2026","ProductConfigurationService [SVG]","03-product-configuration/product-svg.spec.js","",""
"","8354","TC-02-030 @major OOS badge respects backend","webkit","Thu May 28 14:55:09 UTC 2026","passed","Thu May 28 14:55:17 UTC 2026","DepartmentCatalogService","02-department-catalog/catalog.spec.js","",""
"","8248","TC-02-032 @major error boundary on department timeout","firefox","Thu May 28 14:54:58 UTC 2026","passed","Thu May 28 14:55:06 UTC 2026","DepartmentCatalogService","02-department-catalog/catalog.spec.js","",""
"","3","TC-06-088 @critical max-length truncation","webkit","Thu May 28 14:57:58 UTC 2026","skipped","Thu May 28 14:57:58 UTC 2026","CheckoutFormService","06-checkout-form/checkout.spec.js","",""
"","3","TC-06-092 @major inline error clears as user types","webkit","Thu May 28 14:57:58 UTC 2026","skipped","Thu May 28 14:57:58 UTC 2026","CheckoutFormService","06-checkout-form/checkout.spec.js","",""
"","1583","TC-04-062 @major template re-render does not duplicate nodes","firefox","Thu May 28 14:55:46 UTC 2026","passed","Thu May 28 14:55:47 UTC 2026","ShadowWidgetsService","04-shadow-widgets/shadow.spec.js","",""
"","10153","TC-01-001 @blocker register with valid alpha-numeric credentials","chromium","Thu May 28 14:50:26 UTC 2026","passed","Thu May 28 14:50:36 UTC 2026","ProfileSessionService","01-profile-session/profile-session.spec.js","",""
"","8555","TC-02-026 @critical all images return HTTP 200","webkit","Thu May 28 14:54:49 UTC 2026","passed","Thu May 28 14:54:57 UTC 2026","DepartmentCatalogService","02-department-catalog/catalog.spec.js","",""
"","290","TC-05-065 @critical decrement quantity minimizes subtotal","firefox","Thu May 28 14:55:49 UTC 2026","passed","Thu May 28 14:55:49 UTC 2026","ShoppingCartOperationsService","05-shopping-cart/cart.spec.js","",""
"","1470","TC-04-049 @critical mini-cart widget operates inside shadow DOM","webkit","Thu May 28 14:55:56 UTC 2026","passed","Thu May 28 14:55:58 UTC 2026","ShadowWidgetsService","04-shadow-widgets/shadow.spec.js","",""
"","19037","TC-01-001 @blocker register with valid alpha-numeric credentials","webkit","Thu May 28 14:50:30 UTC 2026","passed","Thu May 28 14:50:49 UTC 2026","ProfileSessionService","01-profile-session/profile-session.spec.js","",""
"","10783","TC-01-001 @blocker register with valid alpha-numeric credentials","firefox","Thu May 28 14:50:13 UTC 2026","passed","Thu May 28 14:50:24 UTC 2026","ProfileSessionService","01-profile-session/profile-session.spec.js","",""
"","1489","TC-04-053 @critical data-test attributes available in shadow","webkit","Thu May 28 14:56:03 UTC 2026","passed","Thu May 28 14:56:05 UTC 2026","ShadowWidgetsService","04-shadow-widgets/shadow.spec.js","",""
"","1200","TC-03-039 @major keyboard focus outline on SVG controls","chromium","Thu May 28 14:55:22 UTC 2026","passed","Thu May 28 14:55:23 UTC 2026","ProductConfigurationService [SVG]","03-product-configuration/product-svg.spec.js","",""
"","1111","TC-05-076 @critical modified variations preserve unique attributes in distinct rows","webkit","Thu May 28 14:56:25 UTC 2026","passed","Thu May 28 14:56:26 UTC 2026","","05-shopping-cart/cart.spec.js","",""
"","292","TC-01-005 @critical duplicate username rejected","firefox","Thu May 28 14:50:53 UTC 2026","passed","Thu May 28 14:50:54 UTC 2026","ProfileSessionService","01-profile-session/profile-session.spec.js","",""
"","522","TC-05-069 @critical OOS items blocked","webkit","Thu May 28 14:56:20 UTC 2026","passed","Thu May 28 14:56:21 UTC 2026","ShoppingCartOperationsService","05-shopping-cart/cart.spec.js","",""
"","8246","TC-02-018 @blocker /department/lighting renders grid","firefox","Thu May 28 14:53:02 UTC 2026","passed","Thu May 28 14:53:11 UTC 2026","DepartmentCatalogService","02-department-catalog/catalog.spec.js","",""
"","751","TC-05-066 @critical item row removal clears element","firefox","Thu May 28 14:55:49 UTC 2026","passed","Thu May 28 14:55:50 UTC 2026","ShoppingCartOperationsService","05-shopping-cart/cart.spec.js","",""
"","8351","TC-08-115 @critical sticky header on scroll","chromium","Thu May 28 14:59:21 UTC 2026","passed","Thu May 28 14:59:30 UTC 2026","ResponsiveNavigationService","08-responsive-navigation/navigation.spec.js","",""
"","2","TC-07-104 @major download invoice link visible","webkit","Thu May 28 14:59:21 UTC 2026","skipped","Thu May 28 14:59:21 UTC 2026","FulfillmentInvoiceService","07-fulfillment-invoice/invoice.spec.js","",""
"","2","TC-06-088 @critical max-length truncation","firefox","Thu May 28 14:57:30 UTC 2026","skipped","Thu May 28 14:57:30 UTC 2026","CheckoutFormService","06-checkout-form/checkout.spec.js","",""
"","20098","TC-07-096 @blocker success page appears","firefox","Thu May 28 14:57:30 UTC 2026","passed","Thu May 28 14:57:50 UTC 2026","FulfillmentInvoiceService","07-fulfillment-invoice/invoice.spec.js","",""
"","17693","TC-01-016 @major modal close discards unsaved input","chromium","Thu May 28 14:52:45 UTC 2026","passed","Thu May 28 14:53:03 UTC 2026","ProfileSessionService","01-profile-session/profile-session.spec.js","",""
"","781","TC-05-068 @critical checkout transitions to checkout page context","firefox","Thu May 28 14:55:50 UTC 2026","passed","Thu May 28 14:55:51 UTC 2026","ShoppingCartOperationsService","05-shopping-cart/cart.spec.js","",""
