"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1341","TC-01-011 @major session persists across reload","chromium","2026-05-29","passed","2026-05-29","ProfileSessionService","01-profile-session/profile-session.spec.js","",""
"","1","TC-07-110 @major tracking maps to initial order state","webkit","2026-05-29","skipped","2026-05-29","FulfillmentInvoiceService","07-fulfillment-invoice/invoice.spec.js","",""
"","1727","TC-03-035 @critical option change updates hero image","webkit","2026-05-29","passed","2026-05-29","ProductConfigurationService [SVG]","03-product-configuration/product-svg.spec.js","",""
"","8097","TC-02-032 @major error boundary on department timeout","firefox","2026-05-29","passed","2026-05-29","DepartmentCatalogService","02-department-catalog/catalog.spec.js","",""
"","9839","TC-01-006 @critical password length > 255 rejected","firefox","2026-05-29","passed","2026-05-29","ProfileSessionService","01-profile-session/profile-session.spec.js","",""
"","8200","TC-02-026 @critical all images return HTTP 200","chromium","2026-05-29","passed","2026-05-29","DepartmentCatalogService","02-department-catalog/catalog.spec.js","",""
"","9361","TC-01-015 @major whitespace trimmed on validation","chromium","2026-05-29","passed","2026-05-29","ProfileSessionService","01-profile-session/profile-session.spec.js","",""
"","1","TC-07-104 @major download invoice link visible","chromium","2026-05-29","skipped","2026-05-29","FulfillmentInvoiceService","07-fulfillment-invoice/invoice.spec.js","",""
"","0","TC-07-107 @major orientation change preserves modal","chromium","2026-05-29","skipped","2026-05-29","FulfillmentInvoiceService","07-fulfillment-invoice/invoice.spec.js","",""
"","2","TC-07-100 @critical timestamp within window","chromium","2026-05-29","skipped","2026-05-29","FulfillmentInvoiceService","07-fulfillment-invoice/invoice.spec.js","",""
"","745","TC-03-044 @major preferences persist across tabs","chromium","2026-05-29","passed","2026-05-29","ProductConfigurationService [SVG]","03-product-configuration/product-svg.spec.js","",""
"","9960","TC-01-008 @critical XSS payload sanitized","webkit","2026-05-29","passed","2026-05-29","ProfileSessionService","01-profile-session/profile-session.spec.js","",""
"","24667","TC-01-001 @blocker register with valid alpha-numeric credentials","webkit","2026-05-29","passed","2026-05-29","ProfileSessionService","01-profile-session/profile-session.spec.js","",""
"","8217","TC-02-17 @blocker /department/chairs renders grid","chromium","2026-05-29","passed","2026-05-29","DepartmentCatalogService","02-department-catalog/catalog.spec.js","",""
"","576","TC-05-070 @critical subtotal zero when emptied","chromium","2026-05-29","passed","2026-05-29","ShoppingCartOperationsService","05-shopping-cart/cart.spec.js","",""
"","1","TC-07-103 @critical payment tokens unique","chromium","2026-05-29","skipped","2026-05-29","FulfillmentInvoiceService","07-fulfillment-invoice/invoice.spec.js","",""
"","3","TC-07-105 @major OK button returns to storefront","webkit","2026-05-29","skipped","2026-05-29","FulfillmentInvoiceService","07-fulfillment-invoice/invoice.spec.js","",""
"","986","TC-05-064 @critical increment quantity updates subtotal","firefox","2026-05-29","passed","2026-05-29","ShoppingCartOperationsService","05-shopping-cart/cart.spec.js","",""
"","20879","TC-06-081 @blocker checkout reaches success page","chromium","2026-05-29","passed","2026-05-29","CheckoutFormService","06-checkout-form/checkout.spec.js","",""
"","18452","TC-01-016 @major modal close discards unsaved input","webkit","2026-05-29","passed","2026-05-29","ProfileSessionService","01-profile-session/profile-session.spec.js","",""
"","2","TC-06-086 @critical month range 1-12","webkit","2026-05-29","skipped","2026-05-29","CheckoutFormService","06-checkout-form/checkout.spec.js","",""
"","22115","TC-07-097 @blocker continue shopping returns home","firefox","2026-05-29","passed","2026-05-29","FulfillmentInvoiceService","07-fulfillment-invoice/invoice.spec.js","",""
"","8006","TC-08-116 @critical side drawer opens on tablet","chromium","2026-05-29","passed","2026-05-29","ResponsiveNavigationService","08-responsive-navigation/navigation.spec.js","",""
"","1383","TC-05-076 @critical modified variations preserve unique attributes in distinct rows","webkit","2026-05-29","passed","2026-05-29","","05-shopping-cart/cart.spec.js","",""
"","1760","TC-03-039 @major keyboard focus outline on SVG controls","webkit","2026-05-29","passed","2026-05-29","ProductConfigurationService [SVG]","03-product-configuration/product-svg.spec.js","",""
"","1888","TC-03-iframe @critical handles cross-domain secure elements","firefox","2026-05-29","passed","2026-05-29","Advanced Security Boundaries & Frames","03-product-configuration/iframe-shadow.spec.js","",""
"","16489","TC-02-025 @critical cross-department navigation","webkit","2026-05-29","passed","2026-05-29","DepartmentCatalogService","02-department-catalog/catalog.spec.js","",""
"","8086","TC-02-020 @critical card displays title, price, image","chromium","2026-05-29","passed","2026-05-29","DepartmentCatalogService","02-department-catalog/catalog.spec.js","",""
"","1805","TC-04-053 @critical data-test attributes available in shadow","firefox","2026-05-29","passed","2026-05-29","ShadowWidgetsService","04-shadow-widgets/shadow.spec.js","",""
"","2","TC-07-108 @major support links reference order id","firefox","2026-05-29","skipped","2026-05-29","FulfillmentInvoiceService","07-fulfillment-invoice/invoice.spec.js","",""
"","1385","TC-04-062 @major template re-render does not duplicate nodes","firefox","2026-05-29","passed","2026-05-29","ShadowWidgetsService","04-shadow-widgets/shadow.spec.js","",""
"","1183","TC-03-034 @critical color swatch click activates SVG path","chromium","2026-05-29","passed","2026-05-29","ProductConfigurationService [SVG]","03-product-configuration/product-svg.spec.js","",""
"","1","TC-07-109 @major billing mirrors shipping by default","firefox","2026-05-29","skipped","2026-05-29","FulfillmentInvoiceService","07-fulfillment-invoice/invoice.spec.js","",""
"","0","TC-06-090 @critical whitespace-only inputs invalid","firefox","2026-05-29","skipped","2026-05-29","CheckoutFormService","06-checkout-form/checkout.spec.js","",""
"","1064","TC-02-027 @major spinner dismisses within perf budget","firefox","2026-05-29","passed","2026-05-29","DepartmentCatalogService","02-department-catalog/catalog.spec.js","",""
"","1696","TC-04-061 @major close removes shadow overlay","firefox","2026-05-29","passed","2026-05-29","ShadowWidgetsService","04-shadow-widgets/shadow.spec.js","",""
"","0","TC-07-109 @major billing mirrors shipping by default","chromium","2026-05-29","skipped","2026-05-29","FulfillmentInvoiceService","07-fulfillment-invoice/invoice.spec.js","",""
"","1","TC-08-126 @major keyboard tab order logical","webkit","2026-05-29","skipped","2026-05-29","ResponsiveNavigationService","08-responsive-navigation/navigation.spec.js","",""
"","1","TC-06-095 @major escape closes checkout safely","chromium","2026-05-29","skipped","2026-05-29","CheckoutFormService","06-checkout-form/checkout.spec.js","",""
"","20649","TC-06-082 @blocker continue shopping returns home","chromium","2026-05-29","passed","2026-05-29","CheckoutFormService","06-checkout-form/checkout.spec.js","",""
"","1","TC-07-101 @critical cart flushed after order","firefox","2026-05-29","skipped","2026-05-29","FulfillmentInvoiceService","07-fulfillment-invoice/invoice.spec.js","",""
"","19682","TC-07-097 @blocker continue shopping returns home","chromium","2026-05-29","passed","2026-05-29","FulfillmentInvoiceService","07-fulfillment-invoice/invoice.spec.js","",""
"","1355","TC-01-014 @major localStorage.clear() resets to guest","firefox","2026-05-29","passed","2026-05-29","ProfileSessionService","01-profile-session/profile-session.spec.js","",""
"","8257","TC-02-019 @blocker /department/sofas renders grid","chromium","2026-05-29","passed","2026-05-29","DepartmentCatalogService","02-department-catalog/catalog.spec.js","",""
"","9803","TC-01-003 @blocker login fails on incorrect password","firefox","2026-05-29","passed","2026-05-29","ProfileSessionService","01-profile-session/profile-session.spec.js","",""
"","9621","TC-02-026 @critical all images return HTTP 200","firefox","2026-05-29","passed","2026-05-29","DepartmentCatalogService","02-department-catalog/catalog.spec.js","",""
"","9995","TC-01-003 @blocker login fails on incorrect password","webkit","2026-05-29","passed","2026-05-29","ProfileSessionService","01-profile-session/profile-session.spec.js","",""
"","3","TC-08-123 @major dark mode toggle works","chromium","2026-05-29","skipped","2026-05-29","ResponsiveNavigationService","08-responsive-navigation/navigation.spec.js","",""
"","21623","TC-06-081 @blocker checkout reaches success page","firefox","2026-05-29","passed","2026-05-29","CheckoutFormService","06-checkout-form/checkout.spec.js","",""
"","9943","TC-01-010 @critical special chars accepted in profile fields","webkit","2026-05-29","passed","2026-05-29","ProfileSessionService","01-profile-session/profile-session.spec.js","",""
"","9601","TC-01-008 @critical XSS payload sanitized","chromium","2026-05-29","passed","2026-05-29","ProfileSessionService","01-profile-session/profile-session.spec.js","",""
"","170","TC-05-072 @critical negative qty rejected","chromium","2026-05-29","passed","2026-05-29","ShoppingCartOperationsService","05-shopping-cart/cart.spec.js","",""
"","0","TC-07-106 @major print layout spacing clean","chromium","2026-05-29","skipped","2026-05-29","FulfillmentInvoiceService","07-fulfillment-invoice/invoice.spec.js","",""
"","183","TC-05-067 @critical custom quantity text field entry","chromium","2026-05-29","passed","2026-05-29","ShoppingCartOperationsService","05-shopping-cart/cart.spec.js","",""
"","1233","TC-04-048 @blocker pierce open shadow root for promo banner","webkit","2026-05-29","passed","2026-05-29","ShadowWidgetsService","04-shadow-widgets/shadow.spec.js","",""
"","1","TC-06-086 @critical month range 1-12","chromium","2026-05-29","skipped","2026-05-29","CheckoutFormService","06-checkout-form/checkout.spec.js","",""
"","1","TC-07-104 @major download invoice link visible","firefox","2026-05-29","skipped","2026-05-29","FulfillmentInvoiceService","07-fulfillment-invoice/invoice.spec.js","",""
"","1","TC-08-121 @major touch targets ≥44px","webkit","2026-05-29","skipped","2026-05-29","ResponsiveNavigationService","08-responsive-navigation/navigation.spec.js","",""
"","1636","TC-04-057 @major aria-expanded updates on dropdown","webkit","2026-05-29","passed","2026-05-29","ShadowWidgetsService","04-shadow-widgets/shadow.spec.js","",""
"","2","TC-07-104 @major download invoice link visible","webkit","2026-05-29","skipped","2026-05-29","FulfillmentInvoiceService","07-fulfillment-invoice/invoice.spec.js","",""
"","8857","TC-02-021 @critical pagination respects item limits","webkit","2026-05-29","passed","2026-05-29","DepartmentCatalogService","02-department-catalog/catalog.spec.js","",""
"","2","TC-06-092 @major inline error clears as user types","webkit","2026-05-29","skipped","2026-05-29","CheckoutFormService","06-checkout-form/checkout.spec.js","",""
"","1265","TC-04-050 @critical shadow styles isolated from page","webkit","2026-05-29","passed","2026-05-29","ShadowWidgetsService","04-shadow-widgets/shadow.spec.js","",""
"","1301","TC-03-033 @blocker cart SVG visible in header","webkit","2026-05-29","passed","2026-05-29","ProductConfigurationService [SVG]","03-product-configuration/product-svg.spec.js","",""
"","9780","TC-01-009 @critical password case sensitivity enforced","firefox","2026-05-29","passed","2026-05-29","ProfileSessionService","01-profile-session/profile-session.spec.js","",""
"","1174","TC-04-051 @critical click handlers fire inside web components","chromium","2026-05-29","passed","2026-05-29","ShadowWidgetsService","04-shadow-widgets/shadow.spec.js","",""
"","22934","TC-01-012 @major logout wipes auth token","chromium","2026-05-29","passed","2026-05-29","ProfileSessionService","01-profile-session/profile-session.spec.js","",""
"","932","TC-05-066 @critical item row removal clears element","webkit","2026-05-29","passed","2026-05-29","ShoppingCartOperationsService","05-shopping-cart/cart.spec.js","",""
"","1374","TC-05-079 @major long product names clear delete buttons without layout wrapping","webkit","2026-05-29","passed","2026-05-29","","05-shopping-cart/cart.spec.js","",""
"","1","TC-07-106 @major print layout spacing clean","firefox","2026-05-29","skipped","2026-05-29","FulfillmentInvoiceService","07-fulfillment-invoice/invoice.spec.js","",""
"","21928","TC-06-082 @blocker continue shopping returns home","firefox","2026-05-29","passed","2026-05-29","CheckoutFormService","06-checkout-form/checkout.spec.js","",""
"","848","TC-03-036 @critical price updates on toggle","chromium","2026-05-29","passed","2026-05-29","ProductConfigurationService [SVG]","03-product-configuration/product-svg.spec.js","",""
"","8767","TC-02-023 @critical lazy-load triggers on scroll","chromium","2026-05-29","passed","2026-05-29","DepartmentCatalogService","02-department-catalog/catalog.spec.js","",""
"","1428","TC-03-034 @critical color swatch click activates SVG path","firefox","2026-05-29","passed","2026-05-29","ProductConfigurationService [SVG]","03-product-configuration/product-svg.spec.js","",""
