"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","785","TC-05-064 @critical increment quantity updates subtotal","firefox","2026-05-29","passed","2026-05-29","ShoppingCartOperationsService","05-shopping-cart/cart.spec.js","",""
"","2362","TC-04-052 @critical extract hidden text inside shadow tree","webkit","2026-05-29","passed","2026-05-29","ShadowWidgetsService","04-shadow-widgets/shadow.spec.js","",""
"","933","TC-05-068 @critical checkout transitions to checkout page context","webkit","2026-05-29","passed","2026-05-29","ShoppingCartOperationsService","05-shopping-cart/cart.spec.js","",""
"","1094","TC-04-050 @critical shadow styles isolated from page","webkit","2026-05-29","passed","2026-05-29","ShadowWidgetsService","04-shadow-widgets/shadow.spec.js","",""
"","8132","TC-02-020 @critical card displays title, price, image","chromium","2026-05-29","passed","2026-05-29","DepartmentCatalogService","02-department-catalog/catalog.spec.js","",""
"","19031","TC-08-111-113 @blocker header nav routes work across browsers","webkit","2026-05-29","passed","2026-05-29","ResponsiveNavigationService","08-responsive-navigation/navigation.spec.js","",""
"","8355","TC-08-117 @critical footer links interactive","chromium","2026-05-29","passed","2026-05-29","ResponsiveNavigationService","08-responsive-navigation/navigation.spec.js","",""
"","9906","TC-01-010 @critical special chars accepted in profile fields","webkit","2026-05-29","passed","2026-05-29","ProfileSessionService","01-profile-session/profile-session.spec.js","",""
"","1134","TC-03-041 @major tooltip appears on feature hover","firefox","2026-05-29","passed","2026-05-29","ProductConfigurationService [SVG]","03-product-configuration/product-svg.spec.js","",""
"","9202","TC-08-118 @major logo routes to base URL","firefox","2026-05-29","passed","2026-05-29","ResponsiveNavigationService","08-responsive-navigation/navigation.spec.js","",""
"","4","TC-08-124 @major external footer links use rel=noopener","firefox","2026-05-29","skipped","2026-05-29","ResponsiveNavigationService","08-responsive-navigation/navigation.spec.js","",""
"","8834","TC-02-022 @critical card click routes to product detail","webkit","2026-05-29","passed","2026-05-29","DepartmentCatalogService","02-department-catalog/catalog.spec.js","",""
"","21782","TC-06-082 @blocker continue shopping returns home","webkit","2026-05-29","passed","2026-05-29","CheckoutFormService","06-checkout-form/checkout.spec.js","",""
"","5","TC-07-107 @major orientation change preserves modal","firefox","2026-05-29","skipped","2026-05-29","FulfillmentInvoiceService","07-fulfillment-invoice/invoice.spec.js","",""
"","1199","TC-04-049 @critical mini-cart widget operates inside shadow DOM","chromium","2026-05-29","passed","2026-05-29","ShadowWidgetsService","04-shadow-widgets/shadow.spec.js","",""
"","1246","TC-02-027 @major spinner dismisses within perf budget","firefox","2026-05-29","passed","2026-05-29","DepartmentCatalogService","02-department-catalog/catalog.spec.js","",""
"","2","TC-08-120 @major overlay blocks background interaction","firefox","2026-05-29","skipped","2026-05-29","ResponsiveNavigationService","08-responsive-navigation/navigation.spec.js","",""
"","1165","TC-03-037 @critical size chip shows active state","firefox","2026-05-29","passed","2026-05-29","ProductConfigurationService [SVG]","03-product-configuration/product-svg.spec.js","",""
"","2","TC-07-104 @major download invoice link visible","chromium","2026-05-29","skipped","2026-05-29","FulfillmentInvoiceService","07-fulfillment-invoice/invoice.spec.js","",""
"","489","TC-05-074 @major multi-item row processing metrics","webkit","2026-05-29","passed","2026-05-29","ShoppingCartOperationsService","05-shopping-cart/cart.spec.js","",""
"","1","TC-06-087 @critical past year rejected","chromium","2026-05-29","skipped","2026-05-29","CheckoutFormService","06-checkout-form/checkout.spec.js","",""
"","215","TC-05-073 @critical cart syncs across tabs","chromium","2026-05-29","passed","2026-05-29","ShoppingCartOperationsService","05-shopping-cart/cart.spec.js","",""
"","1608","TC-03-035 @critical option change updates hero image","webkit","2026-05-29","passed","2026-05-29","ProductConfigurationService [SVG]","03-product-configuration/product-svg.spec.js","",""
"","6","TC-08-121 @major touch targets ≥44px","webkit","2026-05-29","skipped","2026-05-29","ResponsiveNavigationService","08-responsive-navigation/navigation.spec.js","",""
"","1603","TC-03-042 @major rapid clicking does not block UI","chromium","2026-05-29","passed","2026-05-29","ProductConfigurationService [SVG]","03-product-configuration/product-svg.spec.js","",""
"","23184","TC-01-012 @major logout wipes auth token","firefox","2026-05-29","passed","2026-05-29","ProfileSessionService","01-profile-session/profile-session.spec.js","",""
"","607","TC-05-070 @critical subtotal zero when emptied","chromium","2026-05-29","passed","2026-05-29","ShoppingCartOperationsService","05-shopping-cart/cart.spec.js","",""
"","766","TC-04-059 @major shadow layout reacts to resize","chromium","2026-05-29","passed","2026-05-29","ShadowWidgetsService","04-shadow-widgets/shadow.spec.js","",""
"","8216","TC-02-021 @critical pagination respects item limits","firefox","2026-05-29","passed","2026-05-29","DepartmentCatalogService","02-department-catalog/catalog.spec.js","",""
"","4","TC-08-123 @major dark mode toggle works","firefox","2026-05-29","skipped","2026-05-29","ResponsiveNavigationService","08-responsive-navigation/navigation.spec.js","",""
"","496","TC-05-067 @critical custom quantity text field entry","webkit","2026-05-29","passed","2026-05-29","ShoppingCartOperationsService","05-shopping-cart/cart.spec.js","",""
"","989","TC-05-076 @critical modified variations preserve unique attributes in distinct rows","firefox","2026-05-29","passed","2026-05-29","","05-shopping-cart/cart.spec.js","",""
"","9362","TC-01-004 @blocker mandatory field validation on blank login","chromium","2026-05-29","passed","2026-05-29","ProfileSessionService","01-profile-session/profile-session.spec.js","",""
"","1405","TC-04-058 @major shadow component transitions perform smoothly","firefox","2026-05-29","passed","2026-05-29","ShadowWidgetsService","04-shadow-widgets/shadow.spec.js","",""
"","1118","TC-03-038 @major viewBox scales without skew","webkit","2026-05-29","passed","2026-05-29","ProductConfigurationService [SVG]","03-product-configuration/product-svg.spec.js","",""
"","8198","TC-02-032 @major error boundary on department timeout","chromium","2026-05-29","passed","2026-05-29","DepartmentCatalogService","02-department-catalog/catalog.spec.js","",""
"","8696","TC-02-021 @critical pagination respects item limits","webkit","2026-05-29","passed","2026-05-29","DepartmentCatalogService","02-department-catalog/catalog.spec.js","",""
"","8110","TC-08-116 @critical side drawer opens on tablet","firefox","2026-05-29","passed","2026-05-29","ResponsiveNavigationService","08-responsive-navigation/navigation.spec.js","",""
"","22866","TC-06-084 @critical thank-you cancel text is visible","webkit","2026-05-29","passed","2026-05-29","CheckoutFormService","06-checkout-form/checkout.spec.js","",""
"","1","TC-06-086 @critical month range 1-12","webkit","2026-05-29","skipped","2026-05-29","CheckoutFormService","06-checkout-form/checkout.spec.js","",""
"","1432","TC-04-054 @critical shadow state updates light DOM","firefox","2026-05-29","passed","2026-05-29","ShadowWidgetsService","04-shadow-widgets/shadow.spec.js","",""
"","23647","TC-01-012 @major logout wipes auth token","webkit","2026-05-29","passed","2026-05-29","ProfileSessionService","01-profile-session/profile-session.spec.js","",""
"","5","TC-08-125 @major language selector switches locale","webkit","2026-05-29","skipped","2026-05-29","ResponsiveNavigationService","08-responsive-navigation/navigation.spec.js","",""
"","8632","TC-02-031 @major description text renders without overlap","webkit","2026-05-29","passed","2026-05-29","DepartmentCatalogService","02-department-catalog/catalog.spec.js","",""
"","5","TC-08-124 @major external footer links use rel=noopener","webkit","2026-05-29","skipped","2026-05-29","ResponsiveNavigationService","08-responsive-navigation/navigation.spec.js","",""
"","1137","TC-03-033 @blocker cart SVG visible in header","firefox","2026-05-29","passed","2026-05-29","ProductConfigurationService [SVG]","03-product-configuration/product-svg.spec.js","",""
"","9782","TC-01-008 @critical XSS payload sanitized","firefox","2026-05-29","passed","2026-05-29","ProfileSessionService","01-profile-session/profile-session.spec.js","",""
